Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
Singapore,2023,PER,Red Bull Racing,26.0,100.595,29.297,43.197,28.101,HARD,26.0,1.0,,,7.0,1,True,True,68.4,2.052,293.0,261.0,245.0,286.0
Singapore,2023,PER,Red Bull Racing,27.0,100.5,29.364,43.012,28.124,HARD,27.0,1.0,,,7.0,1,True,True,66.8,2.004,293.0,262.0,237.0,286.0
Singapore,2023,PER,Red Bull Racing,28.0,101.833,29.323,44.298,28.212,HARD,28.0,1.0,,,7.0,1,True,True,65.2,1.956,295.0,264.0,245.0,283.0
Singapore,2023,PER,Red Bull Racing,29.0,100.29,29.224,42.923,28.143,HARD,29.0,1.0,,,7.0,1,True,True,63.6,1.908,291.0,260.0,244.0,283.0
Singapore,2023,PER,Red Bull Racing,30.0,100.319,29.355,42.93,28.034,HARD,30.0,1.0,,,7.0,1,True,True,62.0,1.86,291.0,262.0,244.0,284.0
Singapore,2023,PER,Red Bull Racing,31.0,100.205,29.239,42.881,28.085,HARD,31.0,1.0,,,7.0,1,True,True,60.4,1.812,291.0,263.0,242.0,285.0
Singapore,2023,PER,Red Bull Racing,32.0,100.254,29.232,42.937,28.085,HARD,32.0,1.0,,,7.0,1,True,True,58.8,1.764,293.0,263.0,240.0,285.0
Singapore,2023,PER,Red Bull Racing,33.0,100.355,29.293,42.934,28.128,HARD,33.0,1.0,,,7.0,1,True,True,57.2,1.716,292.0,262.0,243.0,284.0
Singapore,2023,PER,Red Bull Racing,34.0,100.822,29.209,43.443,28.17,HARD,34.0,1.0,,,7.0,1,True,True,55.6,1.668,293.0,264.0,242.0,284.0
Singapore,2023,PER,Red Bull Racing,35.0,100.326,29.199,43.007,28.12,HARD,35.0,1.0,,,7.0,1,True,True,54.0,1.62,291.0,264.0,242.0,284.0
Singapore,2023,PER,Red Bull Racing,36.0,101.489,29.231,43.882,28.376,HARD,36.0,1.0,,,7.0,1,True,True,52.4,1.572,292.0,264.0,242.0,285.0
Singapore,2023,PER,Red Bull Racing,37.0,103.171,29.416,45.225,28.53,HARD,37.0,1.0,,,7.0,1,True,True,50.8,1.524,291.0,264.0,240.0,284.0
Singapore,2023,PER,Red Bull Racing,38.0,101.321,29.401,43.619,28.301,HARD,38.0,1.0,,,7.0,1,True,True,49.2,1.476,291.0,263.0,242.0,283.0
Singapore,2023,PER,Red Bull Racing,39.0,113.087,29.453,45.679,37.955,HARD,39.0,1.0,7853.586,,15.0,1,False,True,47.6,1.428,292.0,264.0,,283.0
Singapore,2023,PER,Red Bull Racing,40.0,119.337,49.593,42.122,27.622,MEDIUM,1.0,2.0,,7882.57,18.0,1,False,True,46.0,1.38,290.0,261.0,246.0,283.0
Singapore,2023,PER,Red Bull Racing,41.0,98.551,29.039,41.884,27.628,MEDIUM,2.0,2.0,,,17.0,1,True,True,44.4,1.332,289.0,263.0,245.0,285.0
Singapore,2023,PER,Red Bull Racing,42.0,98.709,28.843,41.97,27.896,MEDIUM,3.0,2.0,,,17.0,12,True,True,42.8,1.284,290.0,262.0,245.0,286.0
Singapore,2023,PER,Red Bull Racing,43.0,120.69,29.574,52.111,39.005,MEDIUM,4.0,2.0,,,15.0,26,False,True,41.2,1.236,314.0,234.0,189.0,286.0
Singapore,2023,PER,Red Bull Racing,44.0,137.392,41.351,58.297,37.744,MEDIUM,5.0,2.0,,,14.0,67,False,True,39.6,1.188,215.0,166.0,218.0,248.0
Singapore,2023,PER,Red Bull Racing,45.0,100.229,30.627,42.053,27.549,MEDIUM,6.0,2.0,,,13.0,71,False,True,38.0,1.14,288.0,270.0,250.0,238.0
Singapore,2023,PER,Red Bull Racing,46.0,97.541,28.399,41.671,27.471,MEDIUM,7.0,2.0,,,13.0,12,True,True,36.4,1.092,310.0,270.0,248.0,299.0
Singapore,2023,PER,Red Bull Racing,47.0,98.235,28.941,41.627,27.667,MEDIUM,8.0,2.0,,,13.0,21,True,True,34.8,1.044,291.0,262.0,247.0,288.0
Singapore,2023,PER,Red Bull Racing,48.0,98.351,28.945,41.884,27.522,MEDIUM,9.0,2.0,,,13.0,1,True,True,33.2,0.996,291.0,261.0,247.0,286.0
Singapore,2023,PER,Red Bull Racing,49.0,98.01,28.78,41.826,27.404,MEDIUM,10.0,2.0,,,13.0,1,True,True,31.6,0.948,293.0,260.0,248.0,286.0
Singapore,2023,PER,Red Bull Racing,50.0,97.799,28.809,41.523,27.467,MEDIUM,11.0,2.0,,,13.0,1,True,True,30.0,0.9,292.0,261.0,249.0,286.0
Singapore,2023,PER,Red Bull Racing,51.0,98.116,28.87,41.703,27.543,MEDIUM,12.0,2.0,,,13.0,1,True,True,28.4,0.852,293.0,261.0,249.0,288.0
Singapore,2023,PER,Red Bull Racing,52.0,99.858,28.791,43.358,27.709,MEDIUM,13.0,2.0,,,12.0,12,True,True,26.8,0.804,298.0,272.0,248.0,289.0
Singapore,2023,PER,Red Bull Racing,53.0,99.32,28.658,42.719,27.943,MEDIUM,14.0,2.0,,,11.0,21,True,True,25.2,0.756,313.0,270.0,249.0,288.0
Singapore,2023,PER,Red Bull Racing,54.0,98.386,28.483,42.129,27.774,MEDIUM,15.0,2.0,,,11.0,1,True,True,23.6,0.708,312.0,272.0,250.0,300.0
Singapore,2023,PER,Red Bull Racing,55.0,97.746,28.446,41.639,27.661,MEDIUM,16.0,2.0,,,11.0,1,True,True,22.0,0.66,310.0,273.0,249.0,300.0
Singapore,2023,PER,Red Bull Racing,56.0,98.016,28.479,41.775,27.762,MEDIUM,17.0,2.0,,,11.0,1,True,True,20.4,0.612,311.0,274.0,252.0,300.0
Singapore,2023,PER,Red Bull Racing,57.0,101.365,28.532,43.905,28.928,MEDIUM,18.0,2.0,,,11.0,1,True,True,18.8,0.564,314.0,282.0,248.0,303.0
Singapore,2023,PER,Red Bull Racing,58.0,100.912,28.899,44.015,27.998,MEDIUM,19.0,2.0,,,10.0,12,True,True,17.2,0.516,315.0,273.0,250.0,300.0
Singapore,2023,PER,Red Bull Racing,59.0,102.042,28.832,44.679,28.531,MEDIUM,20.0,2.0,,,10.0,1,True,True,15.6,0.468,314.0,274.0,251.0,301.0
Singapore,2023,PER,Red Bull Racing,60.0,99.147,28.722,43.19,27.235,MEDIUM,21.0,2.0,,,9.0,1,True,True,14.0,0.42,315.0,262.0,250.0,301.0
Singapore,2023,PER,Red Bull Racing,61.0,97.108,28.694,41.344,27.07,MEDIUM,22.0,2.0,,,9.0,12,True,True,12.4,0.372,292.0,266.0,250.0,286.0
Singapore,2023,PER,Red Bull Racing,62.0,98.189,28.52,42.463,27.206,MEDIUM,23.0,2.0,,,8.0,2,True,True,10.8,0.324,292.0,266.0,250.0,287.0
Singapore,2023,ALO,Aston Martin,1.0,107.377,,44.826,28.449,MEDIUM,1.0,1.0,,,6.0,12,False,True,108.4,3.252,298.0,262.0,245.0,211.0
Singapore,2023,ALO,Aston Martin,2.0,102.255,29.577,44.018,28.66,MEDIUM,2.0,1.0,,,6.0,12,True,True,106.8,3.204,278.0,263.0,243.0,279.0
Singapore,2023,ALO,Aston Martin,3.0,101.349,29.239,43.697,28.413,MEDIUM,3.0,1.0,,,6.0,1,True,True,105.2,3.156,284.0,264.0,244.0,286.0
Singapore,2023,ALO,Aston Martin,4.0,101.356,29.331,43.404,28.621,MEDIUM,4.0,1.0,,,6.0,1,True,True,103.6,3.108,287.0,263.0,242.0,283.0
Singapore,2023,ALO,Aston Martin,5.0,101.194,29.345,43.476,28.373,MEDIUM,5.0,1.0,,,6.0,1,True,True,102.0,3.06,293.0,265.0,245.0,294.0
Singapore,2023,ALO,Aston Martin,6.0,100.686,29.186,43.194,28.306,MEDIUM,6.0,1.0,,,6.0,1,True,True,100.4,3.012,286.0,263.0,243.0,297.0
Singapore,2023,ALO,Aston Martin,7.0,100.774,29.341,43.249,28.184,MEDIUM,7.0,1.0,,,6.0,1,True,True,98.8,2.964,291.0,263.0,243.0,282.0
Singapore,2023,ALO,Aston Martin,8.0,100.21,29.229,42.747,28.234,MEDIUM,8.0,1.0,,,6.0,1,True,True,97.2,2.916,290.0,261.0,242.0,285.0
Singapore,2023,ALO,Aston Martin,9.0,100.422,29.262,42.795,28.365,MEDIUM,9.0,1.0,,,6.0,1,True,True,95.6,2.868,292.0,265.0,244.0,286.0
Singapore,2023,ALO,Aston Martin,10.0,100.555,29.379,42.947,28.229,MEDIUM,10.0,1.0,,,6.0,1,True,True,94.0,2.82,291.0,264.0,243.0,286.0
Singapore,2023,ALO,Aston Martin,11.0,100.147,29.359,42.729,28.059,MEDIUM,11.0,1.0,,,6.0,1,True,True,92.4,2.772,288.0,264.0,243.0,283.0
Singapore,2023,ALO,Aston Martin,12.0,100.383,29.306,42.802,28.275,MEDIUM,12.0,1.0,,,6.0,1,True,True,90.8,2.724,293.0,264.0,245.0,283.0
Singapore,2023,ALO,Aston Martin,13.0,100.554,29.407,42.932,28.215,MEDIUM,13.0,1.0,,,6.0,1,True,True,89.2,2.676,285.0,263.0,242.0,287.0
Singapore,2023,ALO,Aston Martin,14.0,100.18,29.252,42.845,28.083,MEDIUM,14.0,1.0,,,6.0,1,True,True,87.6,2.628,291.0,265.0,243.0,286.0
Singapore,2023,ALO,Aston Martin,15.0,100.095,29.271,42.848,27.976,MEDIUM,15.0,1.0,,,6.0,1,True,True,86.0,2.58,295.0,265.0,243.0,284.0
Singapore,2023,ALO,Aston Martin,16.0,100.238,29.292,42.883,28.063,MEDIUM,16.0,1.0,,,6.0,1,True,True,84.4,2.532,293.0,264.0,243.0,287.0
Singapore,2023,ALO,Aston Martin,17.0,100.499,29.315,43.044,28.14,MEDIUM,17.0,1.0,,,6.0,1,True,True,82.8,2.484,294.0,264.0,243.0,284.0
Singapore,2023,ALO,Aston Martin,18.0,100.316,29.325,42.969,28.022,MEDIUM,18.0,1.0,,,6.0,1,True,True,81.2,2.436,295.0,264.0,243.0,286.0
Singapore,2023,ALO,Aston Martin,19.0,100.346,29.305,42.939,28.102,MEDIUM,19.0,1.0,,,6.0,12,True,True,79.6,2.388,295.0,265.0,243.0,286.0
Singapore,2023,ALO,Aston Martin,20.0,124.3,29.331,50.557,44.412,MEDIUM,20.0,1.0,5799.984,,7.0,14,False,True,78.0,2.34,294.0,179.0,,285.0
Singapore,2023,ALO,Aston Martin,21.0,,64.941,68.645,43.676,HARD,1.0,2.0,,5830.624,8.0,4,False,True,76.4,2.292,147.0,201.0,209.0,285.0
Singapore,2023,ALO,Aston Martin,22.0,145.198,45.306,58.94,40.952,HARD,2.0,2.0,,,8.0,41,False,True,74.8,2.244,252.0,209.0,245.0,207.0
Singapore,2023,ALO,Aston Martin,23.0,103.291,29.517,44.575,29.199,HARD,3.0,2.0,,,8.0,1,True,True,73.2,2.196,290.0,264.0,243.0,288.0
Singapore,2023,ALO,Aston Martin,24.0,103.137,30.13,44.293,28.714,HARD,4.0,2.0,,,8.0,1,True,True,71.6,2.148,293.0,265.0,244.0,277.0
Singapore,2023,ALO,Aston Martin,25.0,100.689,29.001,43.344,28.344,HARD,5.0,2.0,,,8.0,1,True,True,70.0,2.1,311.0,269.0,247.0,288.0
Singapore,2023,ALO,Aston Martin,26.0,100.896,29.213,43.578,28.105,HARD,6.0,2.0,,,8.0,1,True,True,68.4,2.052,311.0,274.0,245.0,300.0
Singapore,2023,ALO,Aston Martin,27.0,100.185,29.144,43.054,27.987,HARD,7.0,2.0,,,8.0,1,True,True,66.8,2.004,301.0,274.0,249.0,298.0
Singapore,2023,ALO,Aston Martin,28.0,101.931,29.037,44.36,28.534,HARD,8.0,2.0,,,8.0,1,True,True,65.2,1.956,316.0,276.0,247.0,293.0
Singapore,2023,ALO,Aston Martin,29.0,101.292,29.218,43.966,28.108,HARD,9.0,2.0,,,8.0,1,True,True,63.6,1.908,311.0,263.0,245.0,296.0
Singapore,2023,ALO,Aston Martin,30.0,100.128,29.288,42.849,27.991,HARD,10.0,2.0,,,8.0,1,True,True,62.0,1.86,287.0,266.0,246.0,288.0
Singapore,2023,ALO,Aston Martin,31.0,100.049,29.155,42.805,28.089,HARD,11.0,2.0,,,8.0,1,True,True,60.4,1.812,290.0,267.0,243.0,286.0
Singapore,2023,ALO,Aston Martin,32.0,100.39,29.398,43.028,27.964,HARD,12.0,2.0,,,8.0,1,True,True,58.8,1.764,284.0,266.0,247.0,288.0
Singapore,2023,ALO,Aston Martin,33.0,99.636,29.128,42.576,27.932,HARD,13.0,2.0,,,8.0,1,True,True,57.2,1.716,296.0,275.0,248.0,286.0
Singapore,2023,ALO,Aston Martin,34.0,100.578,29.005,43.261,28.312,HARD,14.0,2.0,,,8.0,1,True,True,55.6,1.668,301.0,276.0,246.0,300.0
Singapore,2023,ALO,Aston Martin,35.0,100.626,29.119,43.293,28.214,HARD,15.0,2.0,,,8.0,1,True,True,54.0,1.62,310.0,274.0,247.0,299.0
Singapore,2023,ALO,Aston Martin,36.0,101.265,29.044,43.653,28.568,HARD,16.0,2.0,,,8.0,1,True,True,52.4,1.572,292.0,276.0,247.0,299.0
Singapore,2023,ALO,Aston Martin,37.0,104.094,29.101,46.165,28.828,HARD,17.0,2.0,,,9.0,1,True,True,50.8,1.524,315.0,271.0,246.0,300.0
Singapore,2023,ALO,Aston Martin,38.0,101.208,29.19,43.57,28.448,HARD,18.0,2.0,,,9.0,1,True,True,49.2,1.476,308.0,267.0,246.0,298.0
Singapore,2023,ALO,Aston Martin,39.0,102.062,29.165,44.647,28.25,HARD,19.0,2.0,,,8.0,1,True,True,47.6,1.428,308.0,275.0,246.0,298.0
Singapore,2023,ALO,Aston Martin,40.0,100.154,29.284,42.918,27.952,HARD,20.0,2.0,,,8.0,1,True,True,46.0,1.38,293.0,267.0,245.0,289.0
Singapore,2023,ALO,Aston Martin,41.0,100.18,29.031,42.969,28.18,HARD,21.0,2.0,,,7.0,1,True,True,44.4,1.332,296.0,264.0,245.0,288.0
Singapore,2023,ALO,Aston Martin,42.0,100.146,29.285,42.92,27.941,HARD,22.0,2.0,,,7.0,1,True,True,42.8,1.284,294.0,267.0,245.0,288.0
Singapore,2023,ALO,Aston Martin,43.0,110.179,29.342,42.912,37.925,HARD,23.0,2.0,,,6.0,126,False,True,41.2,1.236,291.0,266.0,188.0,287.0
Singapore,2023,ALO,Aston Martin,44.0,144.76,42.443,58.47,43.847,HARD,24.0,2.0,8399.298,,9.0,6,False,True,39.6,1.188,166.0,184.0,,179.0
Singapore,2023,ALO,Aston Martin,45.0,146.081,73.316,44.405,28.36,SOFT,3.0,3.0,,8451.891,15.0,671,False,False,38.0,1.14,295.0,255.0,250.0,179.0
Singapore,2023,ALO,Aston Martin,46.0,113.333,28.372,41.177,43.784,SOFT,4.0,3.0,,,17.0,12,True,False,36.4,1.092,295.0,267.0,251.0,289.0
Singapore,2023,ALO,Aston Martin,47.0,96.456,28.406,41.067,26.983,SOFT,5.0,3.0,,,17.0,1,True,False,34.8,1.044,294.0,266.0,249.0,287.0
Singapore,2023,ALO,Aston Martin,48.0,99.79,29.735,42.141,27.914,SOFT,6.0,3.0,,,17.0,1,True,False,33.2,0.996,282.0,262.0,245.0,269.0
Singapore,2023,ALO,Aston Martin,49.0,98.787,28.927,42.297,27.563,SOFT,7.0,3.0,,,17.0,1,True,False,31.6,0.948,283.0,266.0,249.0,287.0
Singapore,2023,ALO,Aston Martin,50.0,98.088,28.718,41.874,27.496,SOFT,8.0,3.0,,,17.0,1,True,False,30.0,0.9,285.0,264.0,248.0,288.0
Singapore,2023,ALO,Aston Martin,51.0,98.463,28.927,42.083,27.453,SOFT,9.0,3.0,,,17.0,1,True,False,28.4,0.852,281.0,262.0,249.0,288.0
Singapore,2023,ALO,Aston Martin,52.0,97.943,28.702,41.693,27.548,SOFT,10.0,3.0,,,16.0,12,True,False,26.8,0.804,283.0,258.0,249.0,288.0
Singapore,2023,ALO,Aston Martin,53.0,98.559,28.742,42.195,27.622,SOFT,11.0,3.0,,,16.0,1,True,False,25.2,0.756,291.0,267.0,250.0,289.0
Singapore,2023,ALO,Aston Martin,54.0,98.179,28.741,41.928,27.51,SOFT,12.0,3.0,,,16.0,1,True,False,23.6,0.708,281.0,262.0,248.0,286.0
Singapore,2023,ALO,Aston Martin,55.0,98.012,28.772,41.762,27.478,SOFT,13.0,3.0,,,16.0,1,True,False,22.0,0.66,288.0,261.0,250.0,285.0
Singapore,2023,ALO,Aston Martin,56.0,98.436,28.819,42.129,27.488,SOFT,14.0,3.0,,,16.0,1,True,False,20.4,0.612,283.0,262.0,249.0,287.0
Singapore,2023,ALO,Aston Martin,57.0,98.303,28.695,42.204,27.404,SOFT,15.0,3.0,,,16.0,1,True,False,18.8,0.564,293.0,266.0,248.0,289.0
Singapore,2023,ALO,Aston Martin,58.0,98.941,28.508,43.163,27.27,SOFT,16.0,3.0,,,16.0,12,True,False,17.2,0.516,295.0,269.0,250.0,290.0
Singapore,2023,ALO,Aston Martin,59.0,98.518,28.739,42.24,27.539,SOFT,17.0,3.0,,,16.0,1,True,False,15.6,0.468,298.0,269.0,249.0,290.0
Singapore,2023,ALO,Aston Martin,60.0,98.728,28.831,42.225,27.672,SOFT,18.0,3.0,,,16.0,1,True,False,14.0,0.42,299.0,269.0,251.0,290.0
Singapore,2023,ALO,Aston Martin,61.0,101.542,28.815,43.287,29.44,SOFT,19.0,3.0,,,16.0,12,True,False,12.4,0.372,312.0,278.0,243.0,302.0
Singapore,2023,ALO,Aston Martin,62.0,104.29,29.189,45.407,29.694,SOFT,20.0,3.0,,,15.0,2,True,False,10.8,0.324,303.0,280.0,235.0,303.0
Singapore,2023,LEC,Ferrari,1.0,104.544,,43.537,28.867,SOFT,4.0,1.0,,,2.0,12,False,False,108.4,3.252,271.0,257.0,244.0,200.0
Singapore,2023,LEC,Ferrari,2.0,101.338,29.385,43.571,28.382,SOFT,5.0,1.0,,,2.0,12,True,False,106.8,3.204,277.0,257.0,242.0,276.0
Singapore,2023,LEC,Ferrari,3.0,100.752,29.579,42.975,28.198,SOFT,6.0,1.0,,,2.0,1,True,False,105.2,3.156,287.0,260.0,242.0,282.0
Singapore,2023,LEC,Ferrari,4.0,100.661,29.427,43.118,28.116,SOFT,7.0,1.0,,,2.0,1,True,False,103.6,3.108,286.0,259.0,244.0,280.0
Singapore,2023,LEC,Ferrari,5.0,100.328,29.405,42.79,28.133,SOFT,8.0,1.0,,,2.0,1,True,False,102.0,3.06,284.0,260.0,246.0,282.0
Singapore,2023,LEC,Ferrari,6.0,100.165,29.169,42.939,28.057,SOFT,9.0,1.0,,,2.0,1,True,False,100.4,3.012,288.0,267.0,244.0,286.0
Singapore,2023,LEC,Ferrari,7.0,100.279,29.182,42.856,28.241,SOFT,10.0,1.0,,,2.0,1,True,False,98.8,2.964,293.0,266.0,244.0,279.0
Singapore,2023,LEC,Ferrari,8.0,100.396,29.261,43.053,28.082,SOFT,11.0,1.0,,,2.0,1,True,False,97.2,2.916,287.0,256.0,245.0,276.0
Singapore,2023,LEC,Ferrari,9.0,99.646,29.019,42.647,27.98,SOFT,12.0,1.0,,,2.0,1,True,False,95.6,2.868,297.0,265.0,246.0,288.0
Singapore,2023,LEC,Ferrari,10.0,100.79,29.327,43.219,28.244,SOFT,13.0,1.0,,,2.0,1,True,False,94.0,2.82,290.0,255.0,245.0,288.0
Singapore,2023,LEC,Ferrari,11.0,100.403,29.416,42.914,28.073,SOFT,14.0,1.0,,,2.0,1,True,False,92.4,2.772,281.0,256.0,246.0,277.0
Singapore,2023,LEC,Ferrari,12.0,100.392,29.412,42.933,28.047,SOFT,15.0,1.0,,,2.0,1,True,False,90.8,2.724,286.0,257.0,246.0,279.0
Singapore,2023,LEC,Ferrari,13.0,100.154,29.378,42.608,28.168,SOFT,16.0,1.0,,,2.0,1,True,False,89.2,2.676,286.0,258.0,244.0,279.0
Singapore,2023,LEC,Ferrari,14.0,101.622,29.737,43.794,28.091,SOFT,17.0,1.0,,,2.0,1,True,False,87.6,2.628,276.0,258.0,244.0,279.0
Singapore,2023,LEC,Ferrari,15.0,99.613,29.184,42.57,27.859,SOFT,18.0,1.0,,,2.0,1,True,False,86.0,2.58,287.0,258.0,245.0,280.0
Singapore,2023,LEC,Ferrari,16.0,99.625,29.323,42.387,27.915,SOFT,19.0,1.0,,,2.0,1,True,False,84.4,2.532,285.0,256.0,245.0,278.0
Singapore,2023,LEC,Ferrari,17.0,99.8,29.24,42.617,27.943,SOFT,20.0,1.0,,,2.0,1,True,False,82.8,2.484,287.0,258.0,246.0,279.0
Singapore,2023,LEC,Ferrari,18.0,99.613,29.146,42.417,28.05,SOFT,21.0,1.0,,,2.0,1,True,False,81.2,2.436,287.0,258.0,243.0,280.0
Singapore,2023,LEC,Ferrari,19.0,100.236,29.177,42.503,28.556,SOFT,22.0,1.0,,,2.0,12,True,False,79.6,2.388,287.0,259.0,243.0,279.0
Singapore,2023,LEC,Ferrari,20.0,121.624,29.229,49.401,42.994,SOFT,23.0,1.0,5788.562,,2.0,14,False,False,78.0,2.34,284.0,118.0,,277.0
Singapore,2023,LEC,Ferrari,21.0,,69.859,70.663,44.244,HARD,1.0,2.0,,5821.453,6.0,4,False,True,76.4,2.292,93.0,190.0,146.0,277.0
Singapore,2023,LEC,Ferrari,22.0,147.929,45.337,60.22,42.372,HARD,2.0,2.0,,,6.0,41,False,True,74.8,2.244,236.0,194.0,246.0,205.0
Singapore,2023,LEC,Ferrari,23.0,103.955,29.559,44.934,29.462,HARD,3.0,2.0,,,7.0,1,True,True,73.2,2.196,295.0,264.0,243.0,286.0
Singapore,2023,LEC,Ferrari,24.0,102.668,29.994,44.294,28.38,HARD,4.0,2.0,,,7.0,1,True,True,71.6,2.148,293.0,258.0,247.0,283.0
Singapore,2023,LEC,Ferrari,25.0,99.748,28.864,42.77,28.114,HARD,5.0,2.0,,,6.0,1,True,True,70.0,2.1,314.0,254.0,245.0,280.0
Singapore,2023,LEC,Ferrari,26.0,99.892,29.148,42.809,27.935,HARD,6.0,2.0,,,6.0,1,True,True,68.4,2.052,293.0,262.0,247.0,283.0
Singapore,2023,LEC,Ferrari,27.0,99.899,29.015,42.773,28.111,HARD,7.0,2.0,,,6.0,1,True,True,66.8,2.004,292.0,264.0,248.0,283.0
Singapore,2023,LEC,Ferrari,28.0,99.562,28.824,42.838,27.9,HARD,8.0,2.0,,,5.0,1,True,True,65.2,1.956,307.0,259.0,245.0,287.0
Singapore,2023,LEC,Ferrari,29.0,99.683,29.066,42.62,27.997,HARD,9.0,2.0,,,5.0,1,True,True,63.6,1.908,289.0,256.0,245.0,279.0
Singapore,2023,LEC,Ferrari,30.0,99.208,28.99,42.379,27.839,HARD,10.0,2.0,,,5.0,1,True,True,62.0,1.86,289.0,260.0,247.0,280.0
Singapore,2023,LEC,Ferrari,31.0,99.433,28.989,42.602,27.842,HARD,11.0,2.0,,,5.0,1,True,True,60.4,1.812,291.0,260.0,247.0,281.0
Singapore,2023,LEC,Ferrari,32.0,99.391,29.151,42.472,27.768,HARD,12.0,2.0,,,5.0,1,True,True,58.8,1.764,291.0,259.0,248.0,282.0
Singapore,2023,LEC,Ferrari,33.0,99.485,28.871,42.711,27.903,HARD,13.0,2.0,,,5.0,1,True,True,57.2,1.716,291.0,260.0,247.0,283.0
Singapore,2023,LEC,Ferrari,34.0,99.518,28.996,42.726,27.796,HARD,14.0,2.0,,,5.0,1,True,True,55.6,1.668,290.0,260.0,246.0,282.0
Singapore,2023,LEC,Ferrari,35.0,99.747,29.038,42.818,27.891,HARD,15.0,2.0,,,5.0,1,True,True,54.0,1.62,291.0,261.0,246.0,282.0
Singapore,2023,LEC,Ferrari,36.0,99.443,29.002,42.521,27.92,HARD,16.0,2.0,,,5.0,1,True,True,52.4,1.572,288.0,263.0,247.0,284.0
Singapore,2023,LEC,Ferrari,37.0,99.639,28.973,42.785,27.881,HARD,17.0,2.0,,,5.0,1,True,True,50.8,1.524,289.0,262.0,248.0,281.0
Singapore,2023,LEC,Ferrari,38.0,99.946,28.986,42.897,28.063,HARD,18.0,2.0,,,5.0,1,True,True,49.2,1.476,295.0,264.0,245.0,284.0
Singapore,2023,LEC,Ferrari,39.0,99.448,28.98,42.651,27.817,HARD,19.0,2.0,,,5.0,1,True,True,47.6,1.428,293.0,262.0,248.0,284.0
Singapore,2023,LEC,Ferrari,40.0,99.557,28.918,42.57,28.069,HARD,20.0,2.0,,,5.0,1,True,True,46.0,1.38,291.0,261.0,247.0,282.0
Singapore,2023,LEC,Ferrari,41.0,99.368,28.846,42.605,27.917,HARD,21.0,2.0,,,5.0,1,True,True,44.4,1.332,294.0,264.0,248.0,285.0
Singapore,2023,LEC,Ferrari,42.0,99.888,29.058,42.82,28.01,HARD,22.0,2.0,,,5.0,1,True,True,42.8,1.284,293.0,263.0,247.0,285.0
Singapore,2023,LEC,Ferrari,43.0,99.996,29.018,42.891,28.087,HARD,23.0,2.0,,,5.0,126,False,True,41.2,1.236,292.0,261.0,195.0,282.0
Singapore,2023,LEC,Ferrari,44.0,138.447,44.05,57.505,36.892,HARD,24.0,2.0,,,3.0,6,False,True,39.6,1.188,226.0,156.0,188.0,131.0
Singapore,2023,LEC,Ferrari,45.0,120.846,41.815,51.247,27.784,HARD,25.0,2.0,,,3.0,671,False,True,38.0,1.14,194.0,263.0,248.0,125.0
Singapore,2023,LEC,Ferrari,46.0,98.275,28.631,42.111,27.533,HARD,26.0,2.0,,,3.0,1,True,True,36.4,1.092,294.0,265.0,248.0,286.0
Singapore,2023,LEC,Ferrari,47.0,98.403,28.714,42.182,27.507,HARD,27.0,2.0,,,3.0,12,True,True,34.8,1.044,295.0,266.0,248.0,287.0
Singapore,2023,LEC,Ferrari,48.0,98.496,28.721,42.114,27.661,HARD,28.0,2.0,,,3.0,1,True,True,33.2,0.996,291.0,263.0,247.0,284.0
Singapore,2023,LEC,Ferrari,49.0,98.453,28.699,42.139,27.615,HARD,29.0,2.0,,,3.0,1,True,True,31.6,0.948,293.0,265.0,247.0,286.0
Singapore,2023,LEC,Ferrari,50.0,98.439,28.564,42.192,27.683,HARD,30.0,2.0,,,3.0,1,True,True,30.0,0.9,295.0,266.0,247.0,287.0
Singapore,2023,LEC,Ferrari,51.0,98.803,28.777,42.351,27.675,HARD,31.0,2.0,,,3.0,1,True,True,28.4,0.852,294.0,266.0,247.0,287.0
Singapore,2023,LEC,Ferrari,52.0,98.848,28.68,42.417,27.751,HARD,32.0,2.0,,,3.0,1,True,True,26.8,0.804,296.0,266.0,247.0,288.0
Singapore,2023,LEC,Ferrari,53.0,100.213,28.704,42.508,29.001,HARD,33.0,2.0,,,4.0,12,True,True,25.2,0.756,294.0,267.0,247.0,286.0
Singapore,2023,LEC,Ferrari,54.0,101.831,29.18,44.211,28.44,HARD,34.0,2.0,,,5.0,1,True,True,23.6,0.708,298.0,266.0,242.0,299.0
Singapore,2023,LEC,Ferrari,55.0,100.617,29.288,43.125,28.204,HARD,35.0,2.0,,,5.0,1,True,True,22.0,0.66,291.0,264.0,243.0,285.0
Singapore,2023,LEC,Ferrari,56.0,100.298,29.131,43.093,28.074,HARD,36.0,2.0,,,5.0,1,True,True,20.4,0.612,289.0,262.0,244.0,282.0
Singapore,2023,LEC,Ferrari,57.0,100.043,29.15,42.839,28.054,HARD,37.0,2.0,,,5.0,1,True,True,18.8,0.564,287.0,260.0,244.0,280.0
Singapore,2023,LEC,Ferrari,58.0,100.222,29.122,42.979,28.121,HARD,38.0,2.0,,,5.0,1,True,True,17.2,0.516,287.0,259.0,243.0,280.0
